R:A::C:P,0 3,1,2 4 5 6
0 3,0.3125,0.21212121212121213,0.2222222222222222
1,0.4166666666666667,0.6666666666666666,0.37777777777777777
2 4 5 6,0.2708333333333333,0.12121212121212122,0.4
