R:A::C:P,0 2 6,1 4 5,3
0 2 6,0.2413793103448276,0.22054597701149425,0.06968390804597702
1 4 5,0.17169540229885058,0.17600574712643677,0.04741379310344827
3,0.032327586206896554,0.03017241379310345,0.010775862068965518
