R:A::C:P,0,1 4,2,3,5 6
0,0.48148148148148145,0.4074074074074074,0.037037037037037035,0.0,0.07407407407407407
1 4,0.23809523809523808,0.42857142857142855,0.15873015873015872,0.09523809523809523,0.07936507936507936
2,0.14814814814814814,0.2222222222222222,0.3333333333333333,0.18518518518518517,0.1111111111111111
3,0.0,0.2,0.2,0.4,0.2
5 6,0.25,0.0,0.25,0.5,0.0
