R:A::C:P,0 1,2 4,3,5,6
0 1,0.776595744680851,0.5945945945945946,0.45714285714285713,0.5,0.5357142857142857
2 4,0.1702127659574468,0.3108108108108108,0.2857142857142857,0.3125,0.39285714285714285
3,0.010638297872340425,0.05405405405405406,0.11428571428571428,0.125,0.03571428571428571
5,0.02127659574468085,0.04054054054054054,0.05714285714285714,0.0,0.03571428571428571
6,0.02127659574468085,0.0,0.08571428571428572,0.0625,0.0
