R:A::C:P,0,1,2,3 5,4,6
0,28,8,4,8,7,5
1,47,31,21,21,21,25
2,10,17,13,14,11,16
3 5,5,1,8,14,6,5
4,2,0,2,1,7,2
6,1,2,3,4,5,1
