R:A::C:P,0 1,2,3 5,4,6
0 1,0.776595744680851,0.5909090909090909,0.47058823529411764,0.6,0.5357142857142857
2,0.1595744680851064,0.22727272727272727,0.2549019607843137,0.2,0.35714285714285715
3 5,0.031914893617021274,0.13636363636363635,0.1568627450980392,0.03333333333333333,0.07142857142857142
4,0.010638297872340425,0.045454545454545456,0.0392156862745098,0.16666666666666666,0.03571428571428571
6,0.02127659574468085,0.0,0.0784313725490196,0.0,0.0
