R:A::C:P,0 3 5,1,2 4 6
0 3 5,0.5645161290322581,0.0967741935483871,0.3387096774193548
1,0.4649122807017544,0.12280701754385964,0.41228070175438597
2 4 6,0.39436619718309857,0.1267605633802817,0.4788732394366197
