R:A::C:P,0 4 5,1 2 6,3
0 4 5,0.32571428571428573,0.15853658536585366,0.21621621621621623
1 2 6,0.6171428571428571,0.7865853658536586,0.7027027027027027
3,0.05714285714285714,0.054878048780487805,0.08108108108108109
