R:A::C:P,0,1,2,3,4,5,6,p
0,0.0,0.47297297297297297,0.13513513513513514,0.05405405405405406,0.13513513513513514,0.06756756756756757,0.02702702702702703,0.10810810810810811
1,0.3989501312335958,0.0,0.12073490813648294,0.10236220472440945,0.13123359580052493,0.06561679790026247,0.14173228346456693,0.03937007874015748
2,0.16363636363636364,0.20363636363636364,0.0,0.14909090909090908,0.15272727272727274,0.14181818181818182,0.14909090909090908,0.04
3,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.0,0.1568627450980392,0.12745098039215685,0.1568627450980392,0.08823529411764706
4,0.1643835616438356,0.0684931506849315,0.273972602739726,0.1780821917808219,0.0,0.1232876712328767,0.0684931506849315,0.1232876712328767
5,0.1875,0.13541666666666666,0.13541666666666666,0.20833333333333334,0.13541666666666666,0.0,0.11458333333333333,0.08333333333333333
6,0.13043478260869565,0.1534526854219949,0.16112531969309463,0.15089514066496162,0.1534526854219949,0.17135549872122763,0.0,0.0792838874680307
p,0.2,0.12,0.12,0.1,0.14,0.22,0.1,0.0
