R:A::C:P,0,1 5,2 3 6,4
0,0.4117647058823529,0.25,0.2647058823529412,0.07352941176470588
1 5,0.2896825396825397,0.25396825396825395,0.3253968253968254,0.13095238095238096
2 3 6,0.14285714285714285,0.25824175824175827,0.489010989010989,0.10989010989010989
4,0.125,0.375,0.5,0.0
