R:A::C:P,0 4,1 3,2,5 6
0 4,0.5945945945945946,0.16216216216216217,0.08108108108108109,0.16216216216216217
1 3,0.39361702127659576,0.2765957446808511,0.14361702127659576,0.18617021276595744
2,0.25925925925925924,0.30864197530864196,0.16049382716049382,0.2716049382716049
5 6,0.3333333333333333,0.21212121212121213,0.15151515151515152,0.30303030303030304
