R:A::C:P,0 6,1,2 4,3,5
0 6,0.4,0.17857142857142858,0.20454545454545456,0.0967741935483871,0.18181818181818182
1,0.4,0.6428571428571429,0.38636363636363635,0.3870967741935484,0.45454545454545453
2 4,0.15555555555555556,0.14285714285714285,0.29545454545454547,0.41935483870967744,0.36363636363636365
3,0.0,0.03571428571428571,0.09090909090909091,0.06451612903225806,0.0
5,0.044444444444444446,0.0,0.022727272727272728,0.03225806451612903,0.0
