R:A::C:P,0,1,2 4,3,5,6
0,23,13,18,5,9,5
1,60,70,58,31,26,35
2 4,30,32,71,28,34,16
3,4,8,15,9,8,6
5,7,7,14,7,12,10
6,12,17,36,15,13,17
