R:A::C:P,0 3 6,1 2,4 5
0 3 6,0.14465408805031446,0.06289308176100629,0.06918238993710692
1 2,0.29559748427672955,0.2578616352201258,0.10062893081761007
4 5,0.03773584905660377,0.012578616352201259,0.018867924528301886
