R:A::C:P,0,1 6,2 3 4,5
0,0.5,0.19047619047619047,0.2857142857142857,0.023809523809523808
1 6,0.2833333333333333,0.225,0.425,0.06666666666666667
2 3 4,0.1038961038961039,0.2727272727272727,0.5324675324675324,0.09090909090909091
5,0.25,0.125,0.625,0.0
