R:A::C:P,0 3,1 2,4,5,6
0 3,0.1550925925925926,0.12935323383084577,0.11052631578947368,0.12352941176470589,0.07575757575757576
1 2,0.4722222222222222,0.5746268656716418,0.4421052631578947,0.34705882352941175,0.3939393939393939
4,0.04861111111111111,0.05223880597014925,0.08421052631578947,0.052941176470588235,0.030303030303030304
5,0.08333333333333333,0.05472636815920398,0.07368421052631578,0.07647058823529412,0.05555555555555555
6,0.24074074074074073,0.1890547263681592,0.2894736842105263,0.4,0.4444444444444444
