R:A::C:P,0 3,1 2,4,5,6
0 3,0.3806818181818182,0.29545454545454547,0.11931818181818182,0.11931818181818182,0.08522727272727272
1 2,0.31097560975609756,0.3521341463414634,0.12804878048780488,0.0899390243902439,0.11890243902439024
4,0.2876712328767123,0.2876712328767123,0.2191780821917808,0.1232876712328767,0.0821917808219178
5,0.375,0.22916666666666666,0.14583333333333334,0.13541666666666666,0.11458333333333333
6,0.2659846547314578,0.19437340153452684,0.14066496163682865,0.17391304347826086,0.22506393861892582
