R:A::C:P,0,1 4,2,3 5 6
0,0.07446808510638298,0.0398936170212766,0.010638297872340425,0.034574468085106384
1 4,0.13031914893617022,0.15691489361702127,0.061170212765957445,0.13031914893617022
2,0.026595744680851064,0.07446808510638298,0.034574468085106384,0.0797872340425532
3 5 6,0.015957446808510637,0.03723404255319149,0.02925531914893617,0.06382978723404255
