R:A::C:P,0,1 2,3 4 5,6
0,0.12598425196850394,0.06467661691542288,0.026022304832713755,0.010101010101010102
1 2,0.515748031496063,0.5746268656716418,0.40148698884758366,0.3939393939393939
3 4 5,0.16535433070866143,0.17164179104477612,0.241635687732342,0.15151515151515152
6,0.19291338582677164,0.1890547263681592,0.3308550185873606,0.4444444444444444
