R:A::C:P,0 6,1,2 3,4 5
0 6,0.11320754716981132,0.031446540880503145,0.031446540880503145,0.05660377358490566
1,0.11320754716981132,0.11320754716981132,0.14465408805031446,0.06918238993710692
2 3,0.03773584905660377,0.031446540880503145,0.14465408805031446,0.0440251572327044
4 5,0.018867924528301886,0.0,0.031446540880503145,0.018867924528301886
