R:A::C:P,0 1 2 4,3 5,6
0 1 2 4,0.6911581569115816,0.20174346201743462,0.10709838107098381
3 5,0.5606060606060606,0.3181818181818182,0.12121212121212122
6,0.46035805626598464,0.3145780051150895,0.22506393861892582
