R:A::C:P,0 1 2 4,3 5,6
0 1 2 4,0.6560283687943262,0.46551724137931033,0.43434343434343436
3 5,0.13120567375886524,0.1810344827586207,0.12121212121212122
6,0.2127659574468085,0.35344827586206895,0.4444444444444444
