R:A::C:P,0,1 5,2 4 6,3
0,0.16911764705882354,0.08835341365461848,0.07641196013289037,0.05263157894736842
1 5,0.49264705882352944,0.46184738955823296,0.38870431893687707,0.4
2 4 6,0.3088235294117647,0.3855421686746988,0.46511627906976744,0.45263157894736844
3,0.029411764705882353,0.0642570281124498,0.06976744186046512,0.09473684210526316
