R:A::C:P,0,1 5,2 4 6,3
0,0.3150684931506849,0.3013698630136986,0.3150684931506849,0.0684931506849315
1 5,0.19881305637982197,0.34124629080118696,0.34718100890207715,0.11275964391691394
2 4 6,0.1308411214953271,0.29906542056074764,0.43613707165109034,0.13395638629283488
3,0.08,0.32,0.42,0.18
