R:A::C:P,0 4,1 6,2,3 5
0 4,0.6037735849056604,0.16981132075471697,0.11320754716981132,0.11320754716981132
1 6,0.39166666666666666,0.225,0.18333333333333332,0.2
2,0.24074074074074073,0.3333333333333333,0.18518518518518517,0.24074074074074073
3 5,0.15,0.15,0.3,0.4
