R:A::C:P,0 4,1 3 6,2 5
0 4,0.12955465587044535,0.05668016194331984,0.02834008097165992
1 3 6,0.19433198380566802,0.19838056680161945,0.1417004048582996
2 5,0.06072874493927125,0.11740890688259109,0.0728744939271255
