R:A::C:P,0 4,1 3 6,2 5
0 4,0.6037735849056604,0.2641509433962264,0.1320754716981132
1 3 6,0.36363636363636365,0.3712121212121212,0.26515151515151514
2 5,0.24193548387096775,0.46774193548387094,0.2903225806451613
