R:A::C:P,0,1 5,2 3 4 6
0,0.40476190476190477,0.1794871794871795,0.14102564102564102
1 5,0.4523809523809524,0.5897435897435898,0.41025641025641024
2 3 4 6,0.14285714285714285,0.23076923076923078,0.44871794871794873
