R:A::C:P,0 5,1,2 3,4,6
0 5,0.5333333333333333,0.23333333333333334,0.1,0.13333333333333333,0.0
1,0.3050847457627119,0.3728813559322034,0.2542372881355932,0.06779661016949153,0.0
2 3,0.21875,0.125,0.53125,0.09375,0.03125
4,0.25,0.0,0.25,0.25,0.25
6,0.0,0.0,1.0,0.0,0.0
