R:A::C:P,0,1 4,2,3,5 6
0,0.2153846153846154,0.11805555555555555,0.10638297872340426,0.0967741935483871,0.07291666666666667
1 4,0.5384615384615384,0.5,0.4787234042553192,0.3225806451612903,0.4479166666666667
2,0.13076923076923078,0.20833333333333334,0.2553191489361702,0.3387096774193548,0.19791666666666666
3,0.023076923076923078,0.034722222222222224,0.09574468085106383,0.08064516129032258,0.125
5 6,0.09230769230769231,0.1388888888888889,0.06382978723404255,0.16129032258064516,0.15625
