R:A::C:P,0 4,1,2 3 5 6
0 4,0.06844106463878327,0.026615969581749048,0.07984790874524715
1,0.17870722433460076,0.0817490494296578,0.16920152091254753
2 3 5 6,0.11026615969581749,0.055133079847908745,0.2300380228136882
