R:A::C:P,0 4,1,2 3 5 6
0 4,0.391304347826087,0.15217391304347827,0.45652173913043476
1,0.415929203539823,0.1902654867256637,0.3938053097345133
2 3 5 6,0.27884615384615385,0.13942307692307693,0.5817307692307693
