R:A::C:P,0,1 4 5,2 6,3
0,0.43243243243243246,0.40540540540540543,0.12162162162162163,0.04054054054054054
1 4 5,0.21272727272727274,0.44545454545454544,0.22181818181818183,0.12
2 6,0.13213213213213212,0.4159159159159159,0.3108108108108108,0.14114114114114115
3,0.16666666666666666,0.4117647058823529,0.27450980392156865,0.14705882352941177
