R:A::C:P,0,1 4 5,2 6,3
0,0.022988505747126436,0.021551724137931036,0.00646551724137931,0.0021551724137931034
1 4 5,0.08405172413793104,0.17600574712643677,0.08764367816091954,0.04741379310344827
2 6,0.06321839080459771,0.19899425287356323,0.14870689655172414,0.06752873563218391
3,0.01221264367816092,0.03017241379310345,0.020114942528735632,0.010775862068965518
