R:A::C:P,0,1 3,2 4 6,5
0,0.4666666666666667,0.18333333333333332,0.26666666666666666,0.08333333333333333
1 3,0.2553191489361702,0.2765957446808511,0.425531914893617,0.0425531914893617
2 4 6,0.11711711711711711,0.26126126126126126,0.5405405405405406,0.08108108108108109
5,0.23529411764705882,0.23529411764705882,0.35294117647058826,0.17647058823529413
