R:A::C:P,0,1 3,2 4 6,5
0,0.3010752688172043,0.11458333333333333,0.09876543209876543,0.2
1 3,0.5161290322580645,0.5416666666666666,0.49382716049382713,0.32
2 4 6,0.13978494623655913,0.3020833333333333,0.37037037037037035,0.36
5,0.043010752688172046,0.041666666666666664,0.037037037037037035,0.12
