R:A::C:P,0 1 6,2 4,3,5
0 1 6,0.3297413793103448,0.14152298850574713,0.06609195402298851,0.07040229885057471
2 4,0.10488505747126436,0.07686781609195402,0.03735632183908046,0.03089080459770115
3,0.029454022988505746,0.021551724137931036,0.010775862068965518,0.011494252873563218
5,0.028735632183908046,0.017241379310344827,0.013649425287356323,0.009339080459770116
