R:A::C:P,0,1,2 4,3 5 6
0,0.029449423815621,0.016645326504481434,0.023047375160051217,0.024327784891165175
1,0.07682458386683738,0.08962868117797695,0.07426376440460948,0.117797695262484
2 4,0.03841229193341869,0.040973111395646605,0.09090909090909091,0.0998719590268886
3 5 6,0.029449423815621,0.040973111395646605,0.08322663252240717,0.12419974391805377
