R:A::C:P,0 4 5,1,2 3 6
0 4 5,0.5737704918032787,0.08196721311475409,0.3442622950819672
1,0.4649122807017544,0.12280701754385964,0.41228070175438597
2 3 6,0.3194444444444444,0.1388888888888889,0.5416666666666666
