R:A::C:P,0 2,1 5,3 4 6
0 2,0.4375,0.19791666666666666,0.3645833333333333
1 5,0.4918032786885246,0.1721311475409836,0.3360655737704918
3 4 6,0.2413793103448276,0.1724137931034483,0.5862068965517241
