R:A::C:P,0 2,1,3 6,4 5
0 2,0.34097421203438394,0.1977077363896848,0.2349570200573066,0.22636103151862463
1,0.3438320209973753,0.2650918635170604,0.1942257217847769,0.1968503937007874
3 6,0.24543610547667344,0.09533468559837728,0.34685598377281945,0.31237322515212984
4 5,0.30177514792899407,0.10059171597633136,0.28994082840236685,0.3076923076923077
