R:A::C:P,0 1 4,2,3,5 6
0 1 4,0.7333333333333333,0.12222222222222222,0.06666666666666667,0.07777777777777778
2,0.37037037037037035,0.3333333333333333,0.18518518518518517,0.1111111111111111
3,0.2,0.2,0.4,0.2
5 6,0.25,0.25,0.5,0.0
