R:A::C:P,0 1 6,2 5,3 4
0 1 6,0.6436781609195402,0.1839080459770115,0.1724137931034483
2 5,0.3,0.43333333333333335,0.26666666666666666
3 4,0.3333333333333333,0.2222222222222222,0.4444444444444444
