R:A::C:P,0,1 4,2,3 5,6
0,0.40476190476190477,0.2553191489361702,0.08,0.09523809523809523,0.0
1 4,0.4523809523809524,0.574468085106383,0.48,0.4523809523809524,0.0
2,0.09523809523809523,0.10638297872340426,0.32,0.35714285714285715,0.6666666666666666
3 5,0.023809523809523808,0.06382978723404255,0.12,0.07142857142857142,0.3333333333333333
6,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0
