R:A::C:P,0,1 2,3 5,4 6
0,0.022988505747126436,0.01867816091954023,0.005747126436781609,0.005747126436781609
1 2,0.09410919540229885,0.16594827586206898,0.09482758620689655,0.11637931034482758
3 5,0.02442528735632184,0.034482758620689655,0.04525862068965517,0.03807471264367816
4 6,0.040948275862068964,0.06968390804597702,0.10416666666666667,0.11853448275862069
