R:A::C:P,0,1 2,3 5,4 6
0,0.12598425196850394,0.06467661691542288,0.022988505747126436,0.020618556701030927
1 2,0.515748031496063,0.5746268656716418,0.3793103448275862,0.4175257731958763
3 5,0.13385826771653545,0.11940298507462686,0.1810344827586207,0.13659793814432988
4 6,0.22440944881889763,0.24129353233830847,0.4166666666666667,0.4252577319587629
