R:A::C:P,0 1 2,3,4 6,5
0 1 2,0.8419354838709677,0.7419354838709677,0.6310679611650486,0.6470588235294118
3,0.04838709677419355,0.08064516129032258,0.06796116504854369,0.13725490196078433
4 6,0.07741935483870968,0.06451612903225806,0.21359223300970873,0.21568627450980393
5,0.03225806451612903,0.11290322580645161,0.08737864077669903,0.0
