R:A::C:P,0 1 5,2 4,3 6
0 1 5,0.22701149425287356,0.09051724137931035,0.07830459770114942
2 4,0.10416666666666667,0.07686781609195402,0.06896551724137931
3 6,0.14152298850574713,0.08979885057471264,0.12284482758620689
