R:A::C:P,0 2 4,1,3 5 6
0 2 4,0.417910447761194,0.423728813559322,0.39655172413793105
1,0.4427860696517413,0.5254237288135594,0.39655172413793105
3 5 6,0.13930348258706468,0.05084745762711865,0.20689655172413793
