R:A::C:P,0,1 3,2,4 5 6
0,0.4857142857142857,0.2,0.05714285714285714,0.2571428571428571
1 3,0.23376623376623376,0.42857142857142855,0.16883116883116883,0.16883116883116883
2,0.11764705882352941,0.4411764705882353,0.23529411764705882,0.20588235294117646
4 5 6,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.3076923076923077
