R:A::C:P,0 6,1 4 5,2 3
0 6,0.36774193548387096,0.4064516129032258,0.22580645161290322
1 4 5,0.31636363636363635,0.44545454545454544,0.2381818181818182
2 3,0.2838196286472148,0.4244031830238727,0.2917771883289125
