R:A::C:P,0 6,1 4 5,2 3
0 6,0.12284482758620689,0.13577586206896552,0.07543103448275862
1 4 5,0.125,0.17600574712643677,0.09410919540229885
2 3,0.07686781609195402,0.11494252873563218,0.07902298850574713
