R:A::C:P,0,1 4,2 6,3,5
0,0.029449423815621,0.03201024327784891,0.014084507042253521,0.006402048655569782,0.011523687580025609
1 4,0.08578745198463508,0.1293213828425096,0.10499359795134443,0.04481434058898848,0.04353393085787452
2 6,0.04481434058898848,0.12419974391805377,0.09218950064020487,0.0499359795134443,0.0499359795134443
3,0.005121638924455826,0.01792573623559539,0.019206145966709345,0.011523687580025609,0.010243277848911651
5,0.008962868117797696,0.020486555697823303,0.019206145966709345,0.008962868117797696,0.015364916773367477
