R:A::C:P,0 2 6,1,3,4 5
0 2 6,0.40875912408759124,0.4827586206896552,0.4,0.391304347826087
1,0.48905109489051096,0.4827586206896552,0.37142857142857144,0.43478260869565216
3,0.029197080291970802,0.034482758620689655,0.11428571428571428,0.06521739130434782
4 5,0.072992700729927,0.0,0.11428571428571428,0.10869565217391304
