R:A::C:P,0 2,1 3 4,5 6
0 2,0.441340782122905,0.4134078212290503,0.1452513966480447
1 3 4,0.4471830985915493,0.3591549295774648,0.1936619718309859
5 6,0.2857142857142857,0.47619047619047616,0.23809523809523808
