R:A::C:P,0,1 2 3 5 6,4
0,0.08502024291497975,0.06477732793522267,0.020242914979757085
1 2 3 5 6,0.17408906882591094,0.5303643724696356,0.08097165991902834
4,0.004048582995951417,0.020242914979757085,0.020242914979757085
