R:A::C:P,antag,fool,other,protag
antag,0.0,0.0013577732518669382,0.013577732518669382,0.0047522063815342835
fool,0.0013577732518669382,0.006788866259334691,0.006109979633401222,0.0013577732518669382
other,0.008146639511201629,0.008825526137135099,0.8981670061099797,0.025797691785471828
protag,0.0027155465037338763,0.0013577732518669382,0.009504412763068567,0.010183299389002037
