R:A::C:P,antag,fool,other,protag
antag,0.0,0.06896551724137931,0.6896551724137931,0.2413793103448276
fool,0.08695652173913043,0.43478260869565216,0.391304347826087,0.08695652173913043
other,0.008658008658008658,0.00937950937950938,0.9545454545454546,0.027417027417027416
protag,0.11428571428571428,0.05714285714285714,0.4,0.42857142857142855
