R:A::C:P,antag,fool,other,protag
antag,0.0,0.07407407407407407,0.014641288433382138,0.11290322580645161
fool,0.1111111111111111,0.37037037037037035,0.006588579795021962,0.03225806451612903
other,0.6666666666666666,0.48148148148148145,0.9685212298682284,0.6129032258064516
protag,0.2222222222222222,0.07407407407407407,0.010248901903367497,0.24193548387096775
