R:A::C:P,0 1,2,3 4 5 6
0 1,0.75,0.49019607843137253,0.5028901734104047
2,0.17763157894736842,0.2549019607843137,0.23699421965317918
3 4 5 6,0.07236842105263158,0.2549019607843137,0.26011560693641617
