R:A::C:P,0 1,2,3 4 5 6
0 1,0.30319148936170215,0.06648936170212766,0.23138297872340424
2,0.07180851063829788,0.034574468085106384,0.10904255319148937
3 4 5 6,0.02925531914893617,0.034574468085106384,0.1196808510638298
