R:A::C:P,0 3 5,1,2 4 6
0 3 5,0.14627659574468085,0.023936170212765957,0.09308510638297872
1,0.18085106382978725,0.08244680851063829,0.17819148936170212
2 4 6,0.0851063829787234,0.05053191489361702,0.1595744680851064
