R:A::C:P,0,1,2,3,4,5,6,p
0,0.16091954022988506,0.06896551724137931,0.011494252873563218,0.0,0.0,0.011494252873563218,0.0,0.0
1,0.06896551724137931,0.10344827586206896,0.11494252873563218,0.0,0.011494252873563218,0.011494252873563218,0.0,0.0
2,0.011494252873563218,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.0,0.0
3,0.0,0.011494252873563218,0.011494252873563218,0.0,0.0,0.011494252873563218,0.0,0.0
4,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218
5,0.0,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.0,0.011494252873563218
6,0.0,0.0,0.011494252873563218,0.011494252873563218,0.022988505747126436,0.0,0.0,0.022988505747126436
p,0.0,0.022988505747126436,0.0,0.011494252873563218,0.0,0.022988505747126436,0.0,0.034482758620689655
