R:A::C:P,0 4 5,1 2,3,6
0 4 5,0.27325581395348836,0.16205533596837945,0.16842105263157894,0.20224719101123595
1 2,0.5319767441860465,0.6561264822134387,0.5789473684210527,0.5393258426966292
3,0.05232558139534884,0.06719367588932806,0.09473684210526316,0.06741573033707865
6,0.14244186046511628,0.11462450592885376,0.15789473684210525,0.19101123595505617
